Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Plan Reference,Job Reference,Actual Issued Date,Heading Category,Heading Type,Heading Group,Heading,Product Name,Sentinel MAPP,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Adjuvants,Adjuvants,Kantor,,29.9,0.144,29.9,0.144,4.299,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,29.9,0.734,29.9,0.734,21.943,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Fungicides,Fungicides,Tubosan (17127),17127,29.9,0.414,29.9,0.414,12.389,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Medax Max (17263),17263,29.9,0.267,29.9,0.267,7.976,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,29.9,0.634,29.9,0.634,18.946,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,29.9,4.688,29.9,4.688,140.171,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Pesticides,Fungicides,Fungicides,Tebucur 250 (13975),13975,29.9,0.688,29.9,0.688,20.558,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Nutrition,Trace Elements,Trace Elements,Mn Super,,29.9,0.513,29.9,0.513,15.34,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Nutrition,Trace Elements,Trace Elements,Yara Maize Boost,,29.9,4.347,29.9,4.347,129.966,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Pesticides,Fungicides,Fungicides,Tebucur 250 (13975),13975,29.9,0.367,29.9,0.367,10.964,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Fixed Costs,Machinery Costs,Application,Application,Spray,,29.9,1,29.9,1,29.9,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #09 Stubton sp wheat @ 290L/ha,45360,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,29.9,0.288,29.9,0.288,8.62,m3,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B/04,B,29.9,SK8948,4604,75,Bridge Field Stub,Wheat Spring,KWS Cochise,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #09 Stubton sp wheat @ 290L/ha,45360,Fixed Costs,Machinery Costs,Application,Application,Spray,,29.9,1,29.9,1,29.9,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #05 Stubton sp barley stubbles,45177,Variable Costs,Pesticides,Adjuvants,Adjuvants,Aquascope,,21.56,0.189,21.56,0.189,4.076,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #05 Stubton sp barley stubbles,45177,Variable Costs,Pesticides,Herbicides,Herbicides,Motif (16509),16509,21.56,2.966,21.56,2.966,63.944,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #05 Stubton sp barley stubbles,45177,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #35 Stubton pre sugar beet,45323,Variable Costs,Pesticides,Adjuvants,Adjuvants,Aquascope,,21.56,0.242,21.56,0.242,5.214,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #35 Stubton pre sugar beet,45323,Variable Costs,Pesticides,Herbicides,Herbicides,Motif (16509),16509,21.56,2.966,21.56,2.966,63.949,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #35 Stubton pre sugar beet,45323,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #43 Stubton 2nd pass,45392,Variable Costs,Pesticides,Adjuvants,Adjuvants,Aquascope,,21.56,0.242,21.56,0.242,5.214,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #43 Stubton 2nd pass,45392,Variable Costs,Pesticides,Herbicides,Herbicides,Motif (16509),16509,21.56,2.966,21.56,2.966,63.949,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #43 Stubton 2nd pass,45392,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet fungicide 2 10/8/2024,NF Sugar beet fungicide 2 10/8/2024 #02 Stubton,45525,Variable Costs,Nutrition,Trace Elements,Trace Elements,Folex B,,21.56,2.713,21.56,2.713,58.498,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet fungicide 2 10/8/2024,NF Sugar beet fungicide 2 10/8/2024 #02 Stubton,45525,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,21.56,4.688,21.56,4.688,101.073,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet fungicide 2 10/8/2024,NF Sugar beet fungicide 2 10/8/2024 #02 Stubton,45525,Variable Costs,Pesticides,Fungicides,Fungicides,Angle (19119),19119,21.56,0.986,21.56,0.986,21.252,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet fungicide 2 10/8/2024,NF Sugar beet fungicide 2 10/8/2024 #02 Stubton,45525,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar Beet Fungicide Pass 1 27/6/2024,NF Sugar Beet Fungicide Pass 1 27/6/2024 #02 Stubton,45485,Variable Costs,Nutrition,Trace Elements,Trace Elements,Status,,21.56,0.251,21.56,0.251,5.405,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar Beet Fungicide Pass 1 27/6/2024,NF Sugar Beet Fungicide Pass 1 27/6/2024 #02 Stubton,45485,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Brassitrel Pro,,21.56,2.859,21.56,2.859,61.65,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar Beet Fungicide Pass 1 27/6/2024,NF Sugar Beet Fungicide Pass 1 27/6/2024 #02 Stubton,45485,Variable Costs,Pesticides,Adjuvants,Adjuvants,Kantor,,21.56,0.144,21.56,0.144,3.1,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar Beet Fungicide Pass 1 27/6/2024,NF Sugar Beet Fungicide Pass 1 27/6/2024 #02 Stubton,45485,Variable Costs,Pesticides,Fungicides,Fungicides,Angle (19119),19119,21.56,0.986,21.56,0.986,21.252,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar Beet Fungicide Pass 1 27/6/2024,NF Sugar Beet Fungicide Pass 1 27/6/2024 #02 Stubton,45485,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet N1 2/4/2024,NF Sugar beet N1 2/4/2024 #01 Stubton,45408,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,21.56,0.283,21.56,0.283,6.109,m3,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet N1 2/4/2024,NF Sugar beet N1 2/4/2024 #01 Stubton,45408,Variable Costs,Pesticides,Adjuvants,Adjuvants,Limus Clear,,21.56,0.28,21.56,0.28,6.028,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet N1 2/4/2024,NF Sugar beet N1 2/4/2024 #01 Stubton,45408,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet Post em 1 1/5/2024,NF Sugar beet Post em 1 1/5/2024 #02 Stubton,45424,Variable Costs,Pesticides,Adjuvants,Adjuvants,phase 2,,21.56,0.621,21.56,0.621,13.397,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet Post em 1 1/5/2024,NF Sugar beet Post em 1 1/5/2024 #02 Stubton,45424,Variable Costs,Pesticides,Herbicides,Herbicides,Glotron 700 SC (17308),17308,21.56,0.958,21.56,0.958,20.647,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet Post em 1 1/5/2024,NF Sugar beet Post em 1 1/5/2024 #02 Stubton,45424,Variable Costs,Pesticides,Herbicides,Herbicides,Magic Tandem (17358),17358,21.56,1.01,21.56,1.01,21.769,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet Post em 1 1/5/2024,NF Sugar beet Post em 1 1/5/2024 #02 Stubton,45424,Variable Costs,Pesticides,Herbicides,Herbicides,Venzar 500SC (18799),18799,21.56,0.412,21.56,0.412,8.89,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet Post em 1 1/5/2024,NF Sugar beet Post em 1 1/5/2024 #02 Stubton,45424,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 2 10/5/2024,NF Sugar beet post em 2 10/5/2024 #03 Stubton,45432,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,21.56,0.634,21.56,0.634,13.661,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 2 10/5/2024,NF Sugar beet post em 2 10/5/2024 #03 Stubton,45432,Variable Costs,Pesticides,Herbicides,Herbicides,Clayton Cocoon (20058),20058,21.56,0.263,21.56,0.263,5.671,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 2 10/5/2024,NF Sugar beet post em 2 10/5/2024 #03 Stubton,45432,Variable Costs,Pesticides,Herbicides,Herbicides,Magic Tandem (17358),17358,21.56,1.515,21.56,1.515,32.653,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 2 10/5/2024,NF Sugar beet post em 2 10/5/2024 #03 Stubton,45432,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 3 30/5/2024,NF Sugar beet post em 3 30/5/2024 #01 Stubton,45450,Variable Costs,Pesticides,Herbicides,Herbicides,Clayton Cocoon (20058),20058,21.56,0.263,21.56,0.263,5.671,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 3 30/5/2024,NF Sugar beet post em 3 30/5/2024 #01 Stubton,45450,Variable Costs,Pesticides,Herbicides,Herbicides,Magic Tandem (17358),17358,21.56,1.515,21.56,1.515,32.653,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 3 30/5/2024,NF Sugar beet post em 3 30/5/2024 #01 Stubton,45450,Variable Costs,Pesticides,Herbicides,Herbicides,Shiro (17439),17439,21.56,29.161,21.56,29.161,628.713,g,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 3 30/5/2024,NF Sugar beet post em 3 30/5/2024 #01 Stubton,45450,Variable Costs,Pesticides,Herbicides,Herbicides,Shogun (16527),16527,21.56,0.592,21.56,0.592,12.758,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet post em 3 30/5/2024,NF Sugar beet post em 3 30/5/2024 #01 Stubton,45450,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet pre em 19/3/2024,NF Sugar beet pre em 19/3/2024 #01 Stubton + pellets,45400,Variable Costs,Pesticides,Adjuvants,Adjuvants,Intracrop Adhere,,21.56,0.216,21.56,0.216,4.651,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet pre em 19/3/2024,NF Sugar beet pre em 19/3/2024 #01 Stubton + pellets,45400,Variable Costs,Pesticides,Herbicides,Herbicides,Efeckt (19328),19328,21.56,1.055,21.56,1.055,22.749,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet pre em 19/3/2024,NF Sugar beet pre em 19/3/2024 #01 Stubton + pellets,45400,Variable Costs,Pesticides,Herbicides,Herbicides,Target Flo (19159),19159,21.56,1.485,21.56,1.485,32.022,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet pre em 19/3/2024,NF Sugar beet pre em 19/3/2024 #01 Stubton + pellets,45400,Variable Costs,Pesticides,Molluscicides,Molluscicides,Sluxx HP (16571),16571,21.56,5.001,21.56,5.001,107.816,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bullock Field,Bullock Field.B/02,B,21.56,SK8949,6209,75,Bullock Field,Sugar Beet,Button,NF Sugar beet pre em 19/3/2024,NF Sugar beet pre em 19/3/2024 #01 Stubton + pellets,45400,Fixed Costs,Machinery Costs,Application,Application,Spray,,21.56,1,21.56,1,21.56,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C/04,C,4.81,SK8851,6301,75,Concrete Field,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Variable Costs,Pesticides,Herbicides,Herbicides,Astrokerb (16184),16184,4.81,1.684,4.81,1.684,8.102,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C/04,C,4.81,SK8851,6301,75,Concrete Field,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Fixed Costs,Machinery Costs,Application,Application,Spray,,4.81,1,4.81,1,4.81,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C/04,C,4.81,SK8851,6301,75,Concrete Field,Rape Winter,LG Adeline,NF OSR Caryx/fungicide and traces 26/9/2023,NF OSR Caryx/fungicide and traces 26/9/2023 #03 Stubton,45211,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Brassitrel Pro,,4.81,2.866,4.81,2.866,13.787,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C/04,C,4.81,SK8851,6301,75,Concrete Field,Rape Winter,LG Adeline,NF OSR Caryx/fungicide and traces 26/9/2023,NF OSR Caryx/fungicide and traces 26/9/2023 #03 Stubton,45211,Variable Costs,Pesticides,Fungicides,Fungicides,Aurelia (19350),19350,4.81,0.429,4.81,0.429,2.064,L,1
